municipality,year,url,kind,pool,prior_status,prior_chars,prior_pages
Nahant,2011,https://web.archive.org/web/20211127115743id_/https://nahant.org/wp-content/uploads/2021/02/Town-of-Nahant_Annual-Report_2011.pdf,atr,section,OK,230782,130
Nahant,2012,https://web.archive.org/web/20211127120216id_/https://nahant.org/wp-content/uploads/2021/02/Town-of-Nahant_Annual-Report_2012.pdf,atr,section,OK,265676,139
Nahant,2013,https://web.archive.org/web/20211127120430id_/https://nahant.org/wp-content/uploads/2021/02/Town-of-Nahant_Annual-Report_2013.pdf,atr,section,OK,274322,150
Nahant,2014,https://web.archive.org/web/20151025043328id_/http://www.nahant.org/documents/townhall/annual_town_reports/Town%20of%20Nahant_Annual%20Report_2014.pdf,atr,section,OK,265590,165
Nahant,2015,https://web.archive.org/web/20170125074019id_/http://www.nahant.org/documents/annual_town_reports/Town%20of%20Nahant_Annual%20Report_2015.pdf,atr,section,OK,277202,152
Nahant,2016,https://web.archive.org/web/20201016161642id_/http://www.nahant.org/documents/town_meeting/annual_town_reports/Town%20of%20Nahant_Annual%20Report_2016.pdf,atr,section,OK,299109,150
Nahant,2017,https://web.archive.org/web/20201016162105id_/http://www.nahant.org/documents/town_meeting/annual_town_reports/Town%20of%20Nahant_Annual%20Report_2017.pdf,atr,section,OK,334478,161
Nahant,2018,https://web.archive.org/web/20201016162533id_/http://www.nahant.org/documents/town_meeting/annual_town_reports/Town%20of%20Nahant_Annual%20Report_2018.pdf,atr,section,OK,240404,142
Nahant,2019,https://web.archive.org/web/20231110195645id_/https://nahant.org/wp-content/uploads/2022/11/Town-of-Nahant_Annual-Report_2019.pdf,atr,section,OK,263641,77
Nahant,2020,https://web.archive.org/web/20231111004359id_/https://nahant.org/wp-content/uploads/2022/11/Town-of-Nahant_Annual-Report_2020.pdf,atr,section,OK,266712,143
Nantucket,2005,https://web.archive.org/web/20060930083651id_/http://www.nantucket-ma.gov/departments/marine/2005/NantucketHarborWaterQuality-2005AnnualReport.pdf,atr,section,OK,36124,27
Natick,2005,https://web.archive.org/web/20081121200139id_/http://www.natickma.gov/Public_Documents/NatickMA_EnvComply/AnnualReport2005.pdf,atr,section,OK,8149,4
Natick,2006,https://web.archive.org/web/20081122040028id_/http://www.natickma.gov/Public_Documents/NatickMA_EnvComply/AnnualReport2006.pdf,atr,section,OK,12519,4
Natick,2010,https://web.archive.org/web/20120916135624id_/http://natickma.gov:80/Public_Documents/NatickMA_Clerk/Elections/March%2030%202010%20ATE%20Official%20ResultsWEB.pdf,atr,section,OK,12924,7
Natick,2011,https://web.archive.org/web/20120916135647id_/http://natickma.gov:80/Public_Documents/NatickMA_Clerk/Elections/Town%20Election%20Results%203-29-2011.pdf,atr,section,OK,5642,5
Natick,2012,https://web.archive.org/web/20120916135619id_/http://natickma.gov:80/Public_Documents/NatickMA_Clerk/Elections/March%202012%20election%20results.pdf,atr,section,OK,12838,9
Natick,2013,https://natickma.gov/DocumentCenter/View/1233/2013-----Introduction-Town-Reports-and-Board-and-Committee-Reports,atr,section,OK,322963,132
Natick,2014,https://natickma.gov/DocumentCenter/View/2208/2014---Introduction-Town-Reports-and-Board-and-Committee-Reports,atr,section,OK,317193,128
Natick,2015,https://natickma.gov/DocumentCenter/View/4263,atr,section,OK,758049,308
Natick,2016,https://natickma.gov/DocumentCenter/View/5587,atr,section,OK,918952,294
Natick,2017,https://natickma.gov/DocumentCenter/View/6558,atr,section,OK,752955,334
Natick,2018,https://natickma.gov/DocumentCenter/View/10073/2018-Annual-Town-Report,atr,section,OK,1032992,332
Natick,2019,https://natickma.gov/DocumentCenter/View/10624/2019-Annual-Town-Report,atr,section,OK,435683,289
Natick,2020,https://natickma.gov/DocumentCenter/View/11430/2020-Annual-Town-Report,atr,section,OK,829382,271
Needham,2008,https://needhamma.gov/DocumentCenter/View/2485,atr,section,OK,355482,149
Needham,2009,https://needhamma.gov/DocumentCenter/View/2927,atr,section,OK,324528,138
Needham,2010,https://needhamma.gov/DocumentCenter/View/3765,atr,section,OK,360999,152
Needham,2011,https://needhamma.gov/DocumentCenter/View/4231,atr,section,OK,341554,150
Needham,2012,https://needhamma.gov/DocumentCenter/View/8197,atr,section,OK,379129,194
Needham,2013,https://needhamma.gov/DocumentCenter/View/9767,atr,section,OK,403433,198
Needham,2014,https://needhamma.gov/DocumentCenter/View/11588,atr,section,OK,442012,218
Needham,2015,https://needhamma.gov/DocumentCenter/View/13534,atr,section,OK,453382,192
Needham,2016,https://needhamma.gov/DocumentCenter/View/62362,atr,section,OK,451276,209
Needham,2017,https://needhamma.gov/DocumentCenter/View/62363,atr,section,OK,459989,210
Needham,2018,https://needhamma.gov/DocumentCenter/View/20195,atr,section,OK,497215,222
Needham,2019,https://needhamma.gov/DocumentCenter/View/21859,atr,section,OK,465386,214
Needham,2020,https://needhamma.gov/DocumentCenter/View/24018/,atr,section,OK,521335,251
New Ashford,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/591bb36a-cd7e-4599-9941-94d47cee0ce1/content,atr,section,OK,55230,38
New Ashford,2015,https://www.newashford-ma.us/wp-content/uploads/2015/01/TownReport-May2013.pdf,atr,section,OK,55230,38
New Ashford,2017,https://www.newashford-ma.us/wp-content/uploads/2017/05/Elections2017-Results.pdf,atr,section,RETRY,1265,1
New Ashford,2018,https://www.newashford-ma.us/wp-content/uploads/2018/05/TownReport2018Final.pdf,atr,section,OK,56283,38
New Ashford,2019,https://www.newashford-ma.us/wp-content/uploads/2019/05/ElectionResultMay2019-2.pdf,atr,section,RETRY,1475,1
New Ashford,2020,https://www.newashford-ma.us/wp-content/uploads/2020/04/AnnualTownReport2019.pdf,atr,section,OK,76820,40
New Bedford,2012,https://newbedford-ma.s3.amazonaws.com/wp-content/uploads/sites/39/20191219204102/Special-Proj.-Annual-Rpt_Aug2012.pdf,atr,section,OK,18954,9
New Bedford,2015,https://newbedford-ma.s3.amazonaws.com/wp-content/uploads/sites/36/20191219201517/June_23_2015_Election_results.pdf,atr,section,RETRY,417,1
New Bedford,2018,http://newbedford-ma.s3.amazonaws.com/wp-content/uploads/sites/39/20191219202257/Buttonwood-Park-Pond-2018-Annual-Report.pdf,atr,section,OK,15564,7
New Marlborough,2014,https://web.archive.org/web/20260116133947id_/https://www.newmarlboroughma.gov/sites/g/files/vyhlif4771/f/uploads/annual_town_report_2014.pdf,atr,section,OK,66413,47
New Marlborough,2015,https://www.newmarlboroughma.gov/sites/g/files/vyhlif4771/f/uploads/new_marlborough_annual_report_2015.pdf,atr,section,RETRY,0,0
New Marlborough,2018,https://web.archive.org/web/20191114031823id_/https://www.newmarlboroughma.gov/sites/newmarlboroughma/files/uploads/2018_town_report.pdf,atr,section,OK,132197,76
New Marlborough,2020,https://web.archive.org/web/20231018224343id_/https://www.newmarlboroughma.gov/sites/g/files/vyhlif4771/f/uploads/2020_town_report_for_web_2.pdf,atr,section,OK,147934,80
Newbury,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/b05b4c4d-c215-4149-8e3d-d66a85c69356/content,atr,section,RETRY,0,0
Newbury,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/1004e3ee-99e3-40a5-9fe5-5b09cad243b8/content,atr,section,OK,292356,122
Newbury,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/6869dde9-25f2-4386-8fd1-f1faa127710a/content,atr,section,OK,218113,112
Newbury,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/35932283-ad25-48a3-8044-b73476239453/content,atr,section,OK,215061,104
Newbury,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/32c5ba06-6c42-490f-ad3e-2be6b11fd0b7/content,atr,section,OK,154979,89
Newbury,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/24282e2e-903d-430b-95aa-d5fd5917d48b/content,atr,section,OK,176759,96
Newbury,2018,https://archives.lib.state.ma.us/server/api/core/bitstreams/cb0630c8-d57d-463e-a590-26f0a9124dcc/content,atr,section,OK,222635,101
Newbury,2020,https://web.archive.org/web/20210118003645id_/https://www.townofnewbury.org/sites/g/files/vyhlif951/f/news/final_tally_of_votes_-_nov._3_2020_0.pdf,atr,section,RETRY,1909,1
Newburyport,2012,https://web.archive.org/web/20150602051328id_/http://www.cityofnewburyport.com/sites/newburyportma/files/cityofnewburyportannualreport2012_4screen.pdf,atr,section,OK,124135,218
Newburyport,2013,https://web.archive.org/web/20170219014242id_/http://www.cityofnewburyport.com/sites/newburyportma/files/file/file/newburyportannualreport2013forscreen.pdf,atr,section,OK,617349,444
Newburyport,2014,https://web.archive.org/web/20150602105845id_/http://www.cityofnewburyport.com/sites/newburyportma/files/2014_annual_report_to_mayor_1.1.2013_-_6.30.2014.pdf,atr,section,OK,36297,13
Newburyport,2015,https://web.archive.org/web/20160510140401id_/http://www.cityofnewburyport.com/sites/newburyportma/files/file/file/annual_report_of_activities_july_1_2014-june_30_2015.pdf,atr,section,OK,190725,150
Newburyport,2016,https://www.cityofnewburyport.com/sites/g/files/vyhlif7106/f/pages/annual_report_fy_2016.pdf,atr,section,RETRY,0,0
Newburyport,2017,https://web.archive.org/web/20211130073135id_/https://www.cityofnewburyport.com/sites/g/files/vyhlif7106/f/pages/annual_report_fy_2017_.pdf,atr,section,OK,6078,3
Newburyport,2018,https://web.archive.org/web/20211130064705id_/https://www.cityofnewburyport.com/sites/g/files/vyhlif7106/f/pages/annual_report_fy_2018_0.pdf,atr,section,OK,7178,4
Newburyport,2019,https://www.cityofnewburyport.com/sites/g/files/vyhlif7106/f/pages/tc_annual_report_fy_2019_final.pdf,atr,section,RETRY,0,0
Newton,2020,https://web.archive.org/web/20201027233031id_/http://www.newtonma.gov/documents/election/2020%20Elections/Official%20Results%20-%20David.pdf,atr,section,OK,12333,3
Norfolk,2000,https://web.archive.org/web/20220308190355id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2000.pdf,atr,section,OK,455370,170
Norfolk,2001,https://web.archive.org/web/20220308190418id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2001.pdf,atr,section,OK,508327,194
Norfolk,2002,https://web.archive.org/web/20220308190351id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2002.pdf,atr,section,OK,322017,140
Norfolk,2003,https://web.archive.org/web/20220308190354id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2003.pdf,atr,section,OK,284175,118
Norfolk,2004,https://web.archive.org/web/20220308190351id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2004.pdf,atr,section,OK,291253,92
Norfolk,2005,https://web.archive.org/web/20220308190423id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2005.pdf,atr,section,OK,274001,102
Norfolk,2006,https://web.archive.org/web/20220309024117id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2006.pdf,atr,section,OK,315476,122
Norfolk,2007,https://web.archive.org/web/20220308190406id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2007.pdf,atr,section,OK,309845,109
Norfolk,2008,https://web.archive.org/web/20220308190403id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2008.pdf,atr,section,OK,359884,134
Norfolk,2009,https://web.archive.org/web/20220308190410id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2009.pdf,atr,section,OK,344552,130
Norfolk,2010,https://web.archive.org/web/20220308190433id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2010.pdf,atr,section,OK,349500,133
Norfolk,2011,https://web.archive.org/web/20220308190408id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2011.pdf,atr,section,OK,319243,124
Norfolk,2012,https://web.archive.org/web/20220308190456id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2012.pdf,atr,section,OK,356176,130
Norfolk,2013,https://web.archive.org/web/20220308190712id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2013.pdf,atr,section,OK,315020,138
Norfolk,2014,https://web.archive.org/web/20220308190452id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2014.pdf,atr,section,OK,307834,130
Norfolk,2015,https://web.archive.org/web/20220308190351id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2015.pdf,atr,section,OK,313247,120
Norfolk,2016,https://web.archive.org/web/20220308190405id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2016.pdf,atr,section,OK,315444,130
Norfolk,2017,https://web.archive.org/web/20220309004413id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2017.pdf,atr,section,OK,328686,132
Norfolk,2018,https://web.archive.org/web/20220308190409id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2018.pdf,atr,section,OK,333958,142
Norfolk,2019,https://web.archive.org/web/20220308190427id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2019.pdf,atr,section,OK,274456,117
Norfolk,2020,https://web.archive.org/web/20220308190412id_/http://www.norfolk.ma.us/assets/files/departments/town-clerk/meeting-minutes/annual-town-reports/annual-town-report-2020.pdf,atr,section,OK,285291,157
North Adams,2011,https://northadams-ma.gov/government/city_reports/City Reports/Annual Reports/City of North Adams Annual Report 2010-2011.pdf?t=202007221533180,atr,section,RETRY,0,0
North Adams,2012,https://northadams-ma.gov/government/city_reports/City Reports/Annual Reports/City of North Adams Annual Report 2011-2012.pdf?t=202007221534160,atr,section,RETRY,0,0
North Adams,2013,https://northadams-ma.gov/government/city_reports/City Reports/Annual Reports/City of North Adams Annual Report 2012-2013.pdf?t=202007221536550,atr,section,RETRY,0,0
North Adams,2014,https://northadams-ma.gov/government/city_reports/City Reports/Annual Reports/City of North Adams Annual Report 2013-2014.pdf?t=202007221538010,atr,section,RETRY,0,0
North Adams,2015,https://northadams-ma.gov/government/city_reports/City Reports/Annual Reports/City of North Adams Annual Report 2014-2015.pdf?t=202007221539320,atr,section,RETRY,0,0
North Adams,2016,https://northadams-ma.gov/government/city_reports/City Reports/Annual Reports/City of North Adams Annual Report 2015-2016.pdf?t=202007221547170,atr,section,RETRY,0,0
North Adams,2017,https://web.archive.org/web/20191024095405id_/http://northadams-ma.gov/UserFiles/File/CityClerk/City%20of%20North%20Adams%20Annual%20Report%202016-2017.pdf,atr,section,OK,215501,207
North Adams,2018,https://northadams-ma.gov/government/city_reports/City Reports/Annual Reports/City of North Adams Annual Report 2017-2018.pdf?t=202007211434560,atr,section,RETRY,0,0
North Adams,2019,https://northadams-ma.gov/government/city_reports/City Reports/Annual Reports/City of North Adams Annual Report 2018-2019.pdf?t=202007211437410,atr,section,RETRY,0,0
North Adams,2020,https://northadams-ma.gov/government/city_reports/2020 Annual Report.pdf?t=202206021512520,atr,section,RETRY,0,0
North Andover,2021,https://archives.lib.state.ma.us/server/api/core/bitstreams/2d37a33e-a091-4cfa-8ba0-f0c224d70b42/content,atr,section,OK,254182,132
North Attleborough,2006,https://archives.lib.state.ma.us/server/api/core/bitstreams/2170fb64-d27a-4798-b9cd-d5f11a380b36/content,atr,section,OK,717877,266
North Attleborough,2008,https://www.nattleboro.com/sites/northattleboroughma/files/file/file/2008_annual_report.pdf,atr,section,RETRY,0,0
North Attleborough,2009,https://www.nattleboro.com/sites/northattleboroughma/files/file/file/2009_annual_report.pdf,atr,section,RETRY,0,0
North Attleborough,2010,https://www.nattleboro.com/sites/northattleboroughma/files/file/file/2010_annual_report.pdf,atr,section,RETRY,0,0
North Attleborough,2011,https://web.archive.org/web/20191215074211id_/https://www.nattleboro.com/sites/northattleboroughma/files/file/file/2011_addendum_to_town_report.pdf,atr,section,OK,64125,28
North Attleborough,2012,https://web.archive.org/web/20150914010000id_/http://www.nattleboro.com/sites/nattleboroma/files/file/file/2012_town_report.pdf,atr,section,OK,728006,300
North Attleborough,2014,https://www.nattleboro.com/DocumentCenter/View/2328,atr,section,OK,6113,3
North Attleborough,2015,https://www.nattleboro.com/sites/northattleboroughma/files/uploads/annual_town_report_2015.pdf,atr,section,RETRY,0,0
North Attleborough,2018,https://web.archive.org/web/20191215073700id_/https://www.nattleboro.com/sites/northattleboroughma/files/uploads/2018_annual_town_report.pdf,atr,section,RETRY,387,388
North Brookfield,2006,http://www.northbrookfield.net/documents/2006-town-report.pdf,atr,section,RETRY,0,0
North Brookfield,2007,https://archives.lib.state.ma.us/server/api/core/bitstreams/7f41cb93-a496-49e0-b407-e731505eae3e/content,atr,section,OK,195224,147
North Brookfield,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/161394f2-d7d9-4252-bf93-2413d04fab82/content,atr,section,OK,202523,164
North Brookfield,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/740c3df5-2aad-4a37-85d9-d2c0b1f5ef4b/content,atr,section,OK,218987,159
North Brookfield,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/f9f274c8-734b-4f2d-849f-c68d9e7ed50f/content,atr,section,OK,212732,160
North Brookfield,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/861dedea-ed96-408f-889b-3ef5d61a7af1/content,atr,section,OK,197316,153
North Brookfield,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/e3e78157-7575-4f3f-96a5-a5f7d2df8a62/content,atr,section,OK,254896,173
North Brookfield,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/bde71e29-b8dd-485e-a53f-7fc904a5821e/content,atr,section,OK,200376,162
North Brookfield,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/8b417f79-cfaf-40b1-a0ab-07b308609a41/content,atr,section,OK,187783,153
North Brookfield,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/57c5347f-ad8a-43e0-85f7-1e6e5e9bb5da/content,atr,section,OK,185153,147
North Brookfield,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/7d59c757-1646-4bba-8ce9-e2a051e5a52e/content,atr,section,OK,184067,140
North Brookfield,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/1c327f8e-410d-4a57-9a47-cfa9686b38c2/content,atr,section,OK,194182,151
North Brookfield,2018,https://archives.lib.state.ma.us/server/api/core/bitstreams/96024502-d755-4fb7-b8a8-1dd213526e73/content,atr,section,OK,211566,156
North Brookfield,2019,https://archives.lib.state.ma.us/server/api/core/bitstreams/c48d2ead-8b9b-43ef-81c4-44c938abb8b7/content,atr,section,OK,213053,143
North Brookfield,2020,https://www.northbrookfield.net/sites/g/files/vyhlif3576/f/uploads/2020_town_report.pdf,atr,section,RETRY,0,0
North Reading,2005,https://web.archive.org/web/20060421221759id_/http://www.northreadingma.gov:80/Pages/NReadingMA_TownReport/2005townreport.pdf,atr,section,OK,468237,230
North Reading,2006,http://www.northreadingma.gov/Pages/NReadingMA_TownReport/2006.ATR.pdf,atr,section,RETRY,0,0
North Reading,2009,https://web.archive.org/web/20160620094010id_/http://www.northreadingma.gov/sites/northreadingma/files/uploads/reading_2009_town_report-3.31.10-kodak_resized.pdf,atr,section,OK,435297,237
North Reading,2011,https://web.archive.org/web/20160620074335id_/http://www.northreadingma.gov/sites/northreadingma/files/uploads/north_reading_2011_town_report-4th_pass_proof.pdf,atr,section,OK,392221,244
North Reading,2015,https://web.archive.org/web/20161229115818id_/http://www.northreadingma.gov/sites/northreadingma/files/uploads/2015_annual_report.pdf,atr,section,OK,444849,244
North Reading,2018,https://web.archive.org/web/20211228215532id_/https://www.northreadingma.gov/sites/g/files/vyhlif3591/f/uploads/north_reading_2018_annual_report.pdf,atr,section,OK,494270,248
Northampton,2008,https://web.archive.org/web/20100527131424id_/http://www.northamptonma.gov/cityclerk/uploads/listWidget/8599/November%202008%20election%20results.pdf,atr,section,OK,16866,20
Northampton,2019,http://www.northamptonma.gov/DocumentCenter/View/13591/Biennial-Municipal-Election-Results-Final-Report---November-5-2019,atr,section,OK,14802,14
Northborough,2006,https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2006_annual_report_0.pdf,atr,section,RETRY,0,0
Northborough,2007,https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2007_annual_report_0.pdf,atr,section,RETRY,0,0
Northborough,2008,https://web.archive.org/web/20220302075502id_/https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2008_annual_report_0.pdf,atr,section,OK,283710,84
Northborough,2009,https://web.archive.org/web/20220302193934id_/https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2009_annual_report_0.pdf,atr,section,OK,240915,74
Northborough,2010,https://web.archive.org/web/20111125115947id_/http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2010AnnualReport.pdf,atr,section,OK,171854,64
Northborough,2011,https://web.archive.org/web/20100429130913id_/http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2011budgdocs/2009AnnualReport.pdf,atr,section,OK,240915,74
Northborough,2012,https://web.archive.org/web/20130918154850id_/http://www.town.northborough.ma.us:80/Pages/NorthboroughMA_Admin/2012AnnualReport.pdf,atr,section,OK,178654,62
Northborough,2013,https://web.archive.org/web/20220302194108id_/https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2013_annual_report.pdf,atr,section,OK,190469,64
Northborough,2014,https://web.archive.org/web/20150910012138id_/http://www.town.northborough.ma.us/Pages/NorthboroughMA_Admin/2014AnnualReport.pdf,atr,section,OK,227874,67
Northborough,2015,https://web.archive.org/web/20220308130040id_/https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2015_annual_report.pdf,atr,section,OK,188898,60
Northborough,2016,https://web.archive.org/web/20220215173518id_/https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/northborough_official_election_results_05-09-2016.pdf,atr,section,RETRY,1968,1
Northborough,2017,https://web.archive.org/web/20220302075313id_/https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2017_annual_report.pdf,atr,section,OK,181376,59
Northborough,2018,https://web.archive.org/web/20220302075440id_/https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2018_annual_report.pdf,atr,section,OK,196147,63
Northborough,2019,https://web.archive.org/web/20220308124143id_/https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/pages/boroughs_2019_annual_report.pdf,atr,section,OK,3802,3
Northborough,2020,https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/northborough_official_election_results_06-30-2020.pdf,atr,section,RETRY,0,0
Northbridge,2005,https://web.archive.org/web/20170109040646id_/http://www.northbridgemass.org/sites/northbridgema/files/file/file/2005_annual_report.pdf,atr,section,OK,326943,162
Northbridge,2006,https://web.archive.org/web/20071010062008id_/http://www.northbridgemass.org/pdf/2006_annual_report.pdf,atr,section,OK,314726,166
Northbridge,2007,https://web.archive.org/web/20220320003037id_/https://www.northbridgemass.org/sites/g/files/vyhlif981/f/file/file/2007_annual_report.pdf,atr,section,OK,259619,152
Northbridge,2008,https://web.archive.org/web/20170109040856id_/http://www.northbridgemass.org/sites/northbridgema/files/file/file/2008_annual_report.pdf,atr,section,OK,322620,182
Northbridge,2009,https://web.archive.org/web/20170109040946id_/http://www.northbridgemass.org/sites/northbridgema/files/file/file/2009_annual_report.pdf,atr,section,OK,279426,152
Northbridge,2010,https://web.archive.org/web/20220320094441id_/https://www.northbridgemass.org/sites/g/files/vyhlif981/f/file/file/2010_annual_report.pdf,atr,section,OK,322048,180
Northbridge,2011,https://web.archive.org/web/20170109040424id_/http://www.northbridgemass.org/sites/northbridgema/files/file/file/2011_annual_report.pdf,atr,section,OK,324120,173
Northbridge,2012,https://web.archive.org/web/20220706114927id_/https://www.northbridgemass.org/sites/g/files/vyhlif981/f/file/file/northbridge_43d_-local_expedited_permitting_2012_annual_report.pdf,atr,section,OK,17017,14
Northbridge,2014,https://web.archive.org/web/20170109041120id_/http://www.northbridgemass.org/sites/northbridgema/files/u2345/2014_annual_town_report.pdf,atr,section,OK,354603,192
Northbridge,2015,https://web.archive.org/web/20211229015227id_/https://www.northbridgemass.org/sites/g/files/vyhlif981/f/u2345/2015_town_report.pdf,atr,section,OK,351434,180
Northbridge,2016,https://web.archive.org/web/20211229015317id_/https://www.northbridgemass.org/sites/g/files/vyhlif981/f/u2391/2016_annual_town_report.pdf,atr,section,OK,362583,188
Northbridge,2017,https://web.archive.org/web/20211229015225id_/https://www.northbridgemass.org/sites/g/files/vyhlif981/f/u2391/2017_annual_report_-_online_0.pdf,atr,section,OK,339391,162
Northbridge,2018,https://web.archive.org/web/20211228220003id_/https://www.northbridgemass.org/sites/g/files/vyhlif981/f/u67/results_annual_town_election_5.15.2018_0.pdf,atr,section,OK,8663,4
Northbridge,2019,https://web.archive.org/web/20220319220828id_/https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/annual_town_report_2019.pdf,atr,section,OK,387236,207
Northbridge,2020,https://web.archive.org/web/20220320074233id_/https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/2020_annual_town_report.pdf,atr,section,OK,385316,204
Northfield,2006,https://web.archive.org/web/20161220004857id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/2006_annual_report.pdf,atr,section,OK,5456,2
Northfield,2007,https://web.archive.org/web/20161220004746id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/2007_annual_report.pdf,atr,section,OK,3247,1
Northfield,2008,https://web.archive.org/web/20161216043205id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/2008_annual_town_report_0.pdf,atr,section,OK,134951,69
Northfield,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/a598d036-0401-4bea-9e69-845e1ccf7850/content,atr,section,OK,155953,63
Northfield,2010,https://web.archive.org/web/20161216042941id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/annual_report_2010.pdf,atr,section,OK,169776,96
Northfield,2011,https://web.archive.org/web/20161216042709id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/2011_annual_report_0.pdf,atr,section,OK,173810,101
Northfield,2012,https://web.archive.org/web/20161220003954id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/2012_annual_report.pdf,atr,section,OK,3688,1
Northfield,2013,https://web.archive.org/web/20161216042451id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/2013_annual_report_0.pdf,atr,section,OK,168359,92
Northfield,2014,https://web.archive.org/web/20161220003759id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/2014_annual_report.pdf,atr,section,OK,4228,1
Northfield,2015,https://web.archive.org/web/20161216034716id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/2015_annual_report_0.pdf,atr,section,OK,200865,89
Northfield,2016,https://web.archive.org/web/20161227224945id_/http://www.northfieldma.gov/sites/northfieldma/files/uploads/annual_town_election_may_3_2016_results.pdf,atr,section,RETRY,1596,2
Northfield,2017,https://web.archive.org/web/20230618025111id_/https://www.northfieldma.gov/sites/g/files/vyhlif991/f/uploads/2017_annual_town_report_final.pdf,atr,section,OK,221985,96
